Musical Name,Theater Name,Article Title,Publication Date,Article URL,Score,Paragraph 1,Paragraph 2,Paragraph 3,Paragraph 4,Paragraph 5,Paragraph 6,Paragraph 7,Paragraph 8,Paragraph 9,Paragraph 10,Paragraph 11,Paragraph 12,Paragraph 13,Paragraph 14,Paragraph 15,Paragraph 16,Paragraph 17,Paragraph 18,Paragraph 19,Paragraph 20,Paragraph 21,Paragraph 22,Paragraph 23,Paragraph 24,Paragraph 25,Paragraph 26,Paragraph 27,Paragraph 28,Paragraph 29,Paragraph 30,Paragraph 31,Paragraph 32,Paragraph 33,Paragraph 34,Paragraph 35,Paragraph 36,Paragraph 37,Paragraph 38,Paragraph 39,Paragraph 40,Paragraph 41,Paragraph 42,Paragraph 43,Paragraph 44,Paragraph 45,Paragraph 46,Paragraph 47,Paragraph 48,Paragraph 49,Paragraph 50,Paragraph 51,Paragraph 52,Paragraph 53,Paragraph 54,Paragraph 55,Paragraph 56,Paragraph 57,Paragraph 58,Paragraph 59,Paragraph 60,Paragraph 61,Paragraph 62,Paragraph 63,Paragraph 64,Paragraph 65,Paragraph 66,Paragraph 67,Paragraph 68,Paragraph 69,Paragraph 70,Paragraph 71,Paragraph 72,Paragraph 73,Paragraph 74,Paragraph 75,Paragraph 76,Paragraph 77,Paragraph 78,Paragraph 79,Paragraph 80,Paragraph 81,Paragraph 82,Paragraph 83,Paragraph 84,Paragraph 85,Paragraph 86,Paragraph 87,Paragraph 88,Paragraph 89,Paragraph 90,Paragraph 91,Paragraph 92,Paragraph 93,Paragraph 94,Paragraph 95,Paragraph 96,Paragraph 97,Paragraph 98,Paragraph 99,Paragraph 100,Paragraph 101,Paragraph 102,Paragraph 103,Paragraph 104,Paragraph 105,Paragraph 106,Paragraph 107,Paragraph 108,Paragraph 109,Paragraph 110,Paragraph 111,Paragraph 112,Paragraph 113,Paragraph 114,Paragraph 115,Paragraph 116,Paragraph 117,Paragraph 118,Paragraph 119,Paragraph 120,Paragraph 121,Paragraph 122,Paragraph 123,Paragraph 124,Paragraph 125,Paragraph 126,Paragraph 127
프랑켄슈타인,블루스퀘어,"뮤지컬 ‘프랑켄슈타인’, 캐릭터 포스터 공개","Wed, 10 Nov 2021 09:48:00 +0900",https://m.entertain.naver.com/article/144/0000773276,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,‘프랑켄슈타인’ 캐릭터 포스터 공개,"Wed, 10 Nov 2021 09:28:00 +0900",https://m.entertain.naver.com/article/144/0000773267,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,'프랑켄슈타인' 3년만 귀환..민우혁→정택운 설렘 가득 인터뷰 공개,"Wed, 03 Nov 2021 16:11:00 +0900",https://m.entertain.naver.com/article/112/0003494122,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,민우혁→규현 뮤지컬 ‘프랑켄슈타인’ 메이킹 영상 공개,"Wed, 03 Nov 2021 13:56:00 +0900",https://n.news.naver.com/mnews/article/382/0000942419?sid=103,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,"뮤지컬 '프랑켄슈타인' 민우혁·전동석·규현·박은태·카이·정택운, 프로필...","Wed, 03 Nov 2021 13:14:00 +0900",http://www.topdaily.kr/news/articleView.html?idxno=122953,10,알림을 설정하고 최신 콘텐츠 정보를 받아보세요,크롬 브라우저에서 알림 설정하고 최신 콘텐츠 정보를 받아보세요!,푸시 알림 구독 완료!,새로운 콘텐츠를 가장 먼저 만나보세요.,"톱데일리 서상현 기자 = 한국 창작 뮤지컬의 신화 '프랑켄슈타인'이 네 번째 시즌 개막을 20여 일 앞두고, 배우들의 프로필 메이킹 영상과 인터뷰를 공개하며 본 공연을 향한 뮤지컬 팬들의 기대감을 끌어올리고 있다.","뮤지컬 '프랑켄슈타인' 측은 3일 민우혁, 전동석, 규현, 박은태, 카이, 정택운, 해나, 이봄소리, 서지영, 김지우, 이희정, 서현철, 김대종, 이정수 등 이번 시즌을 끌고 갈 주·조연 배우 14인의 인터뷰를 담은 프로필 촬영 메이킹 영상을 공개했다.","공개된 메이킹 영상은 긴장감과 설렘 속 촬영에 진지하게 임하는 배우들의 모습과 네 번째 시즌을 맞이한 프랑켄슈타인에 참여한 배우들의 소회를 짧은 영상 안에 감각적으로 담아냈다. 배우들은 3년 만에 귀환하는 뮤지컬 '프랑켄슈타인'에 참여하는 소감과 각오, 작품의 매력과 이번 시즌에 대한 자신감을 밝혀 본 공연을 기다리는 팬들의 마음을 설레게 했다.","인터뷰에는 극 중 빅터 프랑켄슈타인 역으로 뜨거운 사랑을 받았던 민우혁, 전동석과 세밀한 감정 연기로 극찬을 받았던 앙리/괴물 역의 박은태, 카이의 네 번째 시즌 참여 소감이 공개됐다. 더불어, 각각 빅터 프랑켄슈타인 역과 앙리/괴물 역으로 이번 시즌에 처음 합류한 규현과 정택운의 열정 가득한 인터뷰도 함께 담겨 눈길을 끈다. 더불어, 해나, 이봄소리, 서지영, 김지우, 이희정, 서현철, 김대종, 이정수 역시 피와 땀, 노력이 담긴 단단한 각오를 드러냈다.","배우들은 '프랑켄슈타인'의 매력에 대해 이야기 하며 작품에 대한 애정을 표했다. ""음악이 주는 압도적 스케일과 긴장감이 있다(민우혁)"", ""우리나라 최고의 창작진과 최고의 배우들이 한데 모여서 최고의 결과물을 펼쳐놓은 뮤지컬(카이)"", ""무슨 말로도 표현할 수 없는 작품이라고 생각한다. 그냥 보러 오시면 된다(전동석)"" 등 '프랑켄슈타인'의 매력에 대해 이야기 했다.","배우들은 또한 ""진해지고, 더 단단해진 '프랑켄슈타인으로 찾아올 예정이다(박은태)"", ""언젠가 '프랑켄슈타인'을 하게 되는 날이 올 수 있겠다고 생각했었는데, 이번에 그 기회가 잘 찾아온 것 같다""(규현), ""책임감을 가지고 좋은 작품을 만들도록 노력하겠다""(정택운)며 진심 어린 인터뷰로 3년 만에 돌아오는 '프랑켄슈타인'이 줄 감동과 재미를 기대케 했다.",1818년 출간된 메리 셸리의 소설을 원작으로 한 '프랑켄슈타인'은 19세기 유럽 나폴레옹 전쟁 당시 스위스 제네바 출신의 과학자 빅터 프랑켄슈타인이 전쟁에서 죽지 않는 군인에 대한 연구를 진행하던 중 신체 접합술의 귀재 앙리 뒤프레를 만나게 되면서 벌어지는 이야기를 그린다.,"2014년 초연 당시 제8회 '더 뮤지컬 어워즈'에서 '올해의 뮤지컬'과 '올해의 창작 뮤지컬'에 동시 선정되며 총 9개 부문을 수상한 '프랑켄슈타인'은 매 시즌 경이로운 객석 점유율을 기록했으며, 언론과 관객들의 호평 속 '최고의 화제작'이자 '최대 흥행작'의 자리를 굳건히 지켰다.",또한 2016년 재연에서는 개막 10주 만에 매출액 100억 원을 돌파하며 단일 시즌 최대 매출 기록을 경신했다. 이뿐 아니라 2017년 1월에는 일본의 대형 제작사 토호 프로덕션과 라이선스 계약을 맺으며 현지에서도 독보적인 흥행 기록을 올려 한국 뮤지컬의 역사를 새로이 썼다는 평을 받았다.,"메이킹 영상과 인터뷰 공개로 기대감을 더한 '프랑켄슈타인' 네 번째 시즌은 민우혁, 전동석, 규현, 박은태, 카이, 정택운, 해나, 이봄소리, 서지영, 김지우, 이희정, 서현철, 김대종, 이정수 등 압도적 캐스팅과 함께 오는 24일부터 내년 2월 20일까지 블루스퀘어 신한카드홀에서 공연된다.",ⓒ 톱데일리. 무단 전재 및 재배포 금지,주요뉴스,최신기사,TOP`s Law,많이 본 뉴스,기업돋보기,"전화 : 02-568-5575
메일 : top@topdaily.co.kr",ⓒ 2023. 톱데일리,"「열린보도원칙」당 매체는 독자와 취재원 등 뉴스이용자의 권리 보장을 위해 반론이나 정정보도, 추후보도를 요청할 수 있는 창구를 열어두고 있음을 알려드립니다.",고충처리인 : 백종빈02-565-5575top@topdaily.co.kr,뉴스레터 구독 신청,톱데일리의 독자들을 위해 엄선한 주요 뉴스를 매일 전달합니다.,개인정보 수집 및 이용,뉴스레터 발송을 위한 구독자 이름과 이메일을 수집합니다.,"수집된 정보는 뉴스레터 발송 외 다른 목적으로 이용되지 않으며, 구독 해지 시 즉시 파기됩니다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,뮤지컬 '프랑켄슈타인' 프로필 메이킹 영상 &amp; 인터뷰 공개!,"Wed, 03 Nov 2021 11:16:00 +0900",http://www.mhns.co.kr/news/articleView.html?idxno=514927,10,"[문화뉴스 문수인 기자] 한국 창작 뮤지컬의 신화 '프랑켄슈타인'이 네 번째 시즌 개막을 20여 일 앞두고, 민우혁, 전동석, 규현, 박은태, 카이, 정택운, 해나, 이봄소리, 서지영, 김지우, 이희정, 서현철, 김대종, 이정수 등 이번 시즌을 끌고 갈 주·조연 배우 14인의 인터뷰를 담은 프로필 촬영 메이킹 영상을 공개했다.","배우들은 3년 만에 귀환하는 뮤지컬 '프랑켄슈타인'에 참여하는 소감과 각오, 작품의 매력과 이번 시즌에 대한 자신감을 밝혀 본 공연을 기다리는 팬들의 마음을 설레게 했다.","“음악이 주는 압도적 스케일과 긴장감이 있다(민우혁)”, “우리나라 최고의 창작진과 최고의 배우들이 한데 모여서 최고의 결과물을 펼쳐놓은 뮤지컬(카이)”, “무슨 말로도 표현할 수 없는 작품이라고 생각한다. 그냥 보러 오시면 된다(전동석)” 등 뮤지컬 '프랑켄슈타인'의 매력에 대해 이야기 했다.","ㄸ “진해지고, 더 단단해진 '프랑켄슈타인으로 찾아올 예정이다(박은태)”, “언젠가 ‘프랑켄슈타인’을 하게 되는 날이 올 수 있겠다고 생각했었는데, 이번에 그 기회가 잘 찾아온 것 같다”(규현), “책임감을 가지고 좋은 작품을 만들도록 노력하겠다”(정택운) 라며 진심 어린 인터뷰로 3년 만에 돌아오는 뮤지컬 '프랑켄슈타인'이 줄 감동과 재미를 기대케 했다.",1818년 출간된 메리 셸리의 소설을 원작으로 한 '프랑켄슈타인'은 19세기 유럽 나폴레옹 전쟁 당시 스위스 제네바 출신의 과학자 빅터 프랑켄슈타인이 전쟁에서 죽지 않는 군인에 대한 연구를 진행하던 중 신체 접합술의 귀재 앙리 뒤프레를 만나게 되면서 벌어지는 이야기를 그린다.,2016년 재연에서 개막 10주 만에 매출액 100억 원을 돌파하며 단일 시즌 최대 매출 기록을 경신했다.,이뿐 아니라 2017년 1월에는 일본의 대형 제작사 토호 프로덕션과 라이선스 계약을 맺으며 현지에서도 독보적인 흥행 기록을 올려 한국 뮤지컬의 역사를 새로이 썼다는 평을 받았다.,메이킹 영상과 인터뷰 공개로 기대감을 더한 뮤지컬 '프랑켄슈타인' 네 번째 시즌은오는 24일부터 내년 2월 20일까지 블루스퀘어 신한카드홀에서 공연된다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,"흥행 창작 뮤지컬 '프랑켄슈타인', 메이킹 인터뷰 공개…24일 개막","Wed, 03 Nov 2021 09:35:00 +0900",http://www.newspim.com/news/view/20211103000158,10,전체메뉴,기사입력 : 2021년11월03일 09:35,최종수정 : 2021년11월03일 11:44,"[서울=뉴스핌] 양진영 기자 = 한국 창작 뮤지컬의 신화 '프랑켄슈타인'이 네 번째 시즌 개막을 앞두고, 프로필 메이킹 영상과 인터뷰를 공개했다.","뮤지컬 '프랑켄슈타인' 측은 3일 민우혁, 전동석, 규현, 박은태, 카이, 정택운, 해나, 이봄소리, 서지영, 김지우, 이희정, 서현철, 김대종, 이정수 등 이번 시즌을 끌고 갈 주·조연 배우 14인의 인터뷰를 담은 프로필 촬영 메이킹 영상을 공개했다.","영상에서 배우들은 뮤지컬 '프랑켄슈타인'의 매력에 대해 이야기 하며 작품에 대한 애정을 표했다. ""음악이 주는 압도적스케일과 긴장감이 있다(민우혁)"", ""우리나라 최고의 창작진과 최고의 배우들이 한데 모여서 최고의 결과물을 펼쳐놓은뮤지컬(카이)"", ""무슨 말로도 표현할 수 없는 작품이라고 생각한다. 그냥 보러 오시면 된다(전동석)"" 등 뮤지컬 '프랑켄슈타인'의 매력을 꼽았다.","또 ""진해지고, 더 단단해진 '프랑켄슈타인으로 찾아올 예정이다(박은태)"", ""언젠가 '프랑켄슈타인'을 하게 되는 날이 올수 있겠다고 생각했었는데, 이번에 그 기회가 잘 찾아온 것 같다""(규현), ""책임감을 가지고 좋은 작품을 만들도록 노력하겠다""(정택운) 라며 3년 만에 돌아오는 뮤지컬 '프랑켄슈타인'을 기대케 했다.","이 작품은 2014년 초연 당시 제8회 '더 뮤지컬 어워즈'에서 '올해의 뮤지컬'과 '올해의 창작 뮤지컬'에 동시 선정되며 총 9개 부문을 수상했다. 매 시즌 경이로운 객석 점유율을 기록했으며, 2016년 재연에서는 개막 10주 만에 매출액 100억 원을 돌파하며 단일 시즌 최대 매출 기록을 경신하기도 했다.",오는 24일부터 내년 2월 20일까지 블루스퀘어 신한카드홀에서 공연된다.,jyyang@newspim.com,'이진숙 방송통신위원회 위원장 후보자 인사청문회,장맛비 멈춘 비 갠 오후,22대 국회 개원식 촉구한다',국민의힘 '한동훈호' 현충원 참배,'아침이슬' 들으며 학전 떠나는 고 김민기,"이원석 검찰총장 ""나중에 말씀드리겠습니다""",국민의힘 당대표에 한동훈,영상,"[KYD 셀럽에 길을 묻다] ①104세 철학자 김형석 ""현재에 붙잡히면 꿈 못 꾼다""",영상,[투자직감] ②건강보험 재정 붕괴는 정해진 미래…해법 없다?,한국신문윤리위원회,"뉴스핌통신등록번호 : 문화,나00032등록일자 : 2018.3.22",뉴스핌등록번호 : 서울아00194등록일자 : 2006.4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,"'프랑켄슈타인', 규현→전동석 14인 메이킹 영상 &quot;그냥 보러 오시면 된다&quot;","Wed, 03 Nov 2021 09:14:00 +0900",http://www.slist.kr/news/articleView.html?idxno=307834,10,뮤지컬 '프랑켄슈타인'이 배우들의 프로필 메이킹 영상과 인터뷰를 공개하며 개막 기대감을 높였다.,"3일 민우혁, 전동석, 규현, 박은태, 카이, 정택운, 해나, 이봄소리, 서지영, 김지우, 이희정, 서현철, 김대종, 이정수 등 이번 시즌을 끌고 갈 주·조연 배우 14인의 인터뷰를 담은 프로필 촬영 메이킹 영상이 공개됐다.",“음악이 주는 압도적 스케일과 긴장감이 있다(민우혁)” “우리나라 최고의 창작진과 최고의 배우들이 한데 모여서 최고의 결과물을 펼쳐놓은 뮤지컬(카이)” “무슨 말로도 표현할 수 없는 작품이라고 생각한다. 그냥 보러 오시면 된다(전동석)” 등 뮤지컬 '프랑켄슈타인'의 매력에 대해 이야기 했다.,"또한 “진해지고 더 단단해진 '프랑켄슈타인으로 찾아올 예정이다(박은태)” “언젠가 ‘프랑켄슈타인’을 하게 되는 날이 올 수 있겠다고 생각했었는데, 이번에 그 기회가 잘 찾아온 것 같다”(규현) “책임감을 가지고 좋은 작품을 만들도록 노력하겠다”(정택운) 라며 진심 어린 인터뷰로 3년 만에 돌아오는 뮤지컬 '프랑켄슈타인'이 줄 감동과 재미를 기대케 했다.",1818년 출간된 메리 셸리의 소설을 원작으로 한 '프랑켄슈타인'은 19세기 유럽 나폴레옹 전쟁 당시 스위스 제네바 출신의 과학자 빅터 프랑켄슈타인이 전쟁에서 죽지 않는 군인에 대한 연구를 진행하던 중 신체 접합술의 귀재 앙리 뒤프레를 만나게 되면서 벌어지는 이야기를 그린다.,2014년 초연 당시 제8회 '더 뮤지컬 어워즈'에서 '올해의 뮤지컬'과 '올해의 창작 뮤지컬'에 동시 선정되며 총 9개 부문을 수상했다. 또한 2016년 재연에서는 개막 10주 만에 매출액 100억 원을 돌파하며 단일 시즌 최대 매출 기록을 경신했다. 2017년 1월에는 일본의 대형 제작사 토호 프로덕션과 라이선스 계약을 맺으며 현지에서도 독보적인 흥행 기록을 올리기도 했다.,"한편 '프랑켄슈타인' 네 번째 시즌은 민우혁, 전동석, 규현, 박은태, 카이, 정택운, 해나, 이봄소리, 서지영, 김지우, 이희정, 서현철, 김대종, 이정수 등이 출연한다. 오는 24일부터 내년 2월 20일까지 블루스퀘어 신한카드홀에서 공연된다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,"'프랑켄슈타인' 민우혁→규현, 빅터X괴물 페어컷 공개…24일 첫공","Tue, 02 Nov 2021 17:32:00 +0900",https://m.entertain.naver.com/article/396/0000595831,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,"뮤지컬 '프랑켄슈타인', '빅터 &amp;괴물' 페어컷 공개","Mon, 01 Nov 2021 11:02:00 +0900",http://www.withinnews.co.kr/news/view.html?section=9&category=126&item=&no=26080,10,[위드인뉴스 김예림],"뮤지컬 '프랑켄슈타인'이 네 번째 시즌 개막을 앞두고 주인공 '빅터'와 '괴물'의 페어컷을 공개했다. 먼저 민우혁과 박은태의 페어컷은 괴물이 탄생한 ‘생명 창조’의 순간을 포착하여 비극의 시작을 예고한다. 민우혁은 제 손으로 탄생시킨 피조물을 바라보며 이루고자 했던 연구를 달성한 후의 희열이 느껴지는 눈빛을 자아낸다. 반면, 박은태는 자신이 세상에 태어난 이유에 대한 의문을 품은 얼굴로 자신의 창조주를 응시하고 있다.",전동석과 정택운의 페어컷은 미묘하게 다른 둘의 시선이 빅터와 앙리의 갈등이 심화될 것을 예고한다.,"전동석은 자신의 연구가 틀리지 않았다는 생각과는 다르게 잔인한 모습을 보이는 피조물로 인해 겪는 혼란스러움을 꾹 다문 입술로 표현해냈으며, 정택운은 자신을 탄생시키자마자 버린 창조주 빅터에게 상처를 입은 내면의 고독함이 느껴지는 눈빛을 보낸다. 규현과 카이의 페어컷은 두 인물의 갈등이 최고로 달한 순간을 담아냈다. 규현은 사랑하는 사람을 자신의 피조물에게 모두 잃어, 후회와 절망이 가득한 채로 고개를 떨구고 있다. 빅터의 뒤에 그림자처럼 서 있는 카이는 자신을 탄생시킴과 동시에 버린 창조주를 분노에 찬 눈으로 노려보고 있다.",'프랑켄슈타인'은 2014년 초연 당시 제8회 '더 뮤지컬 어워즈'에서 '올해의 뮤지컬'과 '올해의 창작 뮤지컬'에 동시 선정되며 총 9개 부문을 수상했다. 2017년 1월에는 일본의 대형 제작사 토호 프로덕션과 라이선스 계약을 맺으며 현지에서도 독보적인 흥행 기록을 올렸다.,"뮤지컬 '프랑켄슈타인' 네 번째 시즌은 민우혁, 전동석, 규현, 박은태, 카이, 정택운, 해나, 이봄소리, 서지영, 김지우, 이희정, 서현철, 김대종, 이정수 등 캐스팅과 함께 오는 11월 24일부터 내년 2월 20일까지 블루스퀘어 신한카드홀에서 공연된다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,민우혁-카이-규현 뮤지컬 '프랑켄슈타인' 페어컷 공개,"Sat, 30 Oct 2021 16:13:00 +0900",https://n.news.naver.com/mnews/article/468/0000797706?sid=103,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프랑켄슈타인,블루스퀘어,"뮤지컬 '프랑켄슈타인', 빅터와 괴물의 서사 담은 페어컷 공걔","Fri, 29 Oct 2021 12:20:00 +0900",https://www.sportsw.kr/news/newsview.php?ncode=1065581942181831,10,Trending Now,"뮤지컬 '프랑켄슈타인'은 1818년 출간된 메리 셸리의 소설을 원작으로 하며 19세기 유럽 나폴레옹 전쟁 당시 스위스 제네바 출신의 과학자 빅터 프랑켄슈타인이 전쟁에서 죽지 않는 군인에 대한 연구를 진행하던 중 신체 접합술의 귀재 앙리 뒤프레를 만나게 되면서 벌어지는 이야기를 담은 작품.'프랑켄슈타인'의 페어컷들은 '프랑켄슈타인'의 스토리를 나타낸다. 먼저 민우혁과 박은태의 페어컷은 괴물이 탄생한 생명 창조의 순간을 포착하여 이야기의 시작을 그려냈고, 전동석과 정택운의 페어컷은 같은 곳을 응시하지만 미묘하게 다른 둘의 시선이 빅터와 앙리의 사이에서 일어난 갈등의 심화를 나타냈다. 이어 규현과 카이의 페어컷은 두 인물의 갈등이 최고로 달한 순간을 담아냈다.","작품의 서사를 한 눈에 볼 수 있는 세 장의 페어컷은 뮤지컬 ‘프랑켄슈타인’을 기다리는 팬들에게 얼마 남지 않은 공연을 예고하며 각 페어의 다양한 매력을 선보였다.한편, 뮤지컬 '프랑켄슈타인' 네 번째 시즌은 민우혁, 전동석, 규현, 박은태, 카이, 정택운, 해나, 이봄소리, 서지영, 김지우, 이희정, 서현철, 김대종, 이정수 등의 캐스팅과 함께 오는 11월 24일부터 내년 2월 20일까지 블루스퀘어 신한카드홀에서 공연된다.",[저작권자ⓒ 스포츠W(Sports W). 무단전재-재배포 금지],"쿠팡플레이 시리즈, 전체 중계 일정 발표…韓 축구 중계 최초 ‘쿠플 바디캠’ 도입","실리카겔X비이커, 컬래버 팝업 스토어 오픈…아이템 선정-기획 직접 참여","조유리, 애니메이션 ‘여신강림’ 주제곡 ‘My Highlight’ 가창…24일 선공개","서울국제여성영화제, 8월 22일 개막…올해의 슬로건 ‘웃음의 쓸모’ 공개","손흥민, 실전 모드 돌입…하츠 vs 토트넘 프리시즌 경기 18일 새벽 SPOTV 중계",‘팬텀싱어4’ 포르테나 서영택 ‘베르사유의 장미’로 뮤지컬 데뷔 “매회 성장하겠다”,"KLPGA 한지원 프로의 '웨지샷 밸런스, 헤드만 세워보세요!' 58도 웨지 스윙꿀팁???? #shorts #golf",KLPGA 고지우 프로의 ????귀여운 삑사리 모먼트???? #헛스윙 #GOLF #SHORTS,"[맛보기] KLPGA 한지원 프로의 ""웨지 풀샷 밸런스 두는 방법!"" 58도 웨지 꿀팁???? #스윙레슨",곽예빈의 오픈클래스 With 송윤아 프로,'내성적인 흥부자' KLPGA 김재희 프로의 MBTI는? #shorts #인터뷰,맷돼지를 닮은(?) KLPGA 고지우 프로의 플레이 스타일???? #인터뷰 #귀멸의칼날 #klpga #shorts,2024시즌 상반기 KLPGA투어 비우승자 상금 랭킹 TOP 5 #shorts #ranking,"""조만간 우승"" 김해림에게 제대로 찍힌(?) 후배 선수 3명 #shorts #인터뷰",KLPGA 김해림 프로의 '어떤 라이에서도 잘 치는 비결!' 유틸리티 스윙꿀팁???? #shorts #golf,"김연아에 밀린 비운의 피겨 스타 아사다 마오, ""나도 1등이 하고 싶었다"" 고백",황유민은 연예인?! MC를 놀라게 한 의외의 MBTI 공개! #shorts #인터뷰,"[맛보기] KLPGA 김해림 프로의 ""에임 잘 맞추는 방법!' 유틸리티 꿀팁???? #스윙레슨","KLPGA투어 박민지, 2024시즌 상반기 달성 대기록 #shorts #KLPGA","이재영, '학폭 논란' 뒤로 하고 사실상 은퇴 선언 #shorts",파3홀에서 5오바? KLPGA '레전드' 김해림의 '퀸튜플보기' SSUL #shorts #KLPGA #인터뷰,KLPGA 김해림 프로의 '볼의 방향과 스탠스를 평행하게!' 8번 아이언 스윙꿀팁???? #shorts #golf,윤이나 2024시즌 KLPGA투어 상반기 주요기록 #shorts,돌아온 버디 폭격기! KLPGA 고지우 프로 하이원리조트 여자오픈 우승,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
